Game ID,SteamDB score
1295490,73.19%
1295560,-1
1295570,71.55%
1295670,73.19%
1295680,-1
1294780,-1
1294880,-1
1294910,-1
1294920,60.28%
1294940,-1
1294970,72.42%
1295000,-1
1295030,-1
1295070,-1
1295140,-1
1295210,44.31%
1295220,-1
1295230,58.81%
1295250,57.39%
1295260,-1
1294260,-1
1294280,-1
1294300,76.11%
1294350,-1
1294360,33.38%
1294380,-1
1294410,-1
1294480,-1
1294500,-1
1294590,-1
1294620,-1
1294630,-1
1294650,-1
1294680,39.66%
1294720,-1
1294740,-1
1294750,64.78%
1293850,62.51%
1293880,-1
1293900,78.11%
1293910,-1
1293920,61.96%
1293940,-1
1293950,-1
1293970,-1
1293980,54.17%
1293990,-1
1294000,-1
1294020,-1
1294040,55.66%
1294060,-1
1294120,-1
1294150,-1
1294160,54.17%
1294170,-1
1294220,80.34%
1294230,-1
1293370,-1
1293400,40.03%
1293420,-1
1293430,-1
1293440,-1
1293450,-1
1293480,-1
1293510,-1
1293520,-1
1293530,57.39%
1293650,82.83%
1293670,-1
1293700,-1
1293730,-1
1293740,-1
1293760,-1
1293780,71.55%
1292860,-1
1292910,75.64%
1292920,76.25%
1292940,93.95%
1292950,-1
1292960,-1
1292970,59.97%
1292980,-1
1293000,-1
1293040,81.03%
1293050,-1
1293110,-1
1293170,-1
1293180,-1
1293190,-1
1293220,-1
1293230,89.81%
1293250,-1
1293300,-1
1292400,-1
1292410,-1
1292440,-1
1292480,-1
1292490,67.20%
1292500,-1
1292520,79.04%
1292540,70.42%
1292550,61.38%
1292560,50.00%
1292610,-1
1292700,54.30%
1292710,-1
1292720,44.31%
1292750,64.62%
1292760,-1
1292770,79.06%
1291970,64.78%
1291990,-1
1292010,82.69%
1292020,-1
1292050,-1
1292060,-1
1292070,-1
1292100,-1
1292120,-1
1292140,-1
1292160,-1
1292170,76.60%
1292180,70.08%
1292220,68.97%
1292250,-1
1292260,-1
1292270,-1
1292290,71.55%
1292310,-1
1291600,-1
1291610,-1
1291640,-1
1291660,-1
1291670,-1
1291680,47.00%
1291710,-1
1291720,-1
1291740,-1
1291790,86.60%
1291800,-1
1291810,-1
1291830,55.13%
1291860,-1
1291080,-1
1291090,-1
1291100,-1
1291110,-1
1291140,-1
1291150,-1
1291170,75.95%
1291210,-1
1291220,-1
1291230,-1
1291250,71.00%
1291280,-1
1291310,59.60%
1291330,70.44%
1291340,95.51%
1291370,-1
1291470,-1
1291500,87.80%
1291530,84.45%
1291540,-1
1290750,-1
1290760,-1
1290770,-1
1290780,-1
1290790,71.52%
1290820,-1
1290830,61.97%
1290850,50.00%
1290920,-1
1290960,-1
1291000,-1
1291010,-1
1291020,-1
1291050,79.04%
1290270,82.19%
1290290,73.45%
1290390,-1
1290460,62.10%
1290480,-1
1290510,62.10%
1290550,-1
1290620,-1
1290650,-1
1290670,-1
1290680,-1
1290720,55.86%
1289770,-1
1289780,56.05%
1289810,-1
1289850,-1
1289890,50.00%
1289900,63.45%
1289960,-1
1289980,57.39%
1290000,-1
1290010,73.19%
1290040,-1
1290060,-1
1290070,73.83%
1290100,-1
1290110,57.17%
1290160,50.00%
1290170,80.14%
1290190,-1
1290200,-1
1290220,-1
1290230,-1
1290240,-1
1290260,-1
1289330,74.63%
1289440,55.14%
1289480,-1
1289490,77.06%
1289500,69.44%
1289510,-1
1289550,-1
1289610,59.60%
1289640,89.92%
1289690,72.42%
1289720,-1
1289120,-1
1289170,-1
1289180,-1
1289240,-1
1289260,-1
1289280,-1
1289300,40.40%
1288720,-1
1288830,59.60%
1288940,-1
1288960,50.00%
1289010,56.05%
1289050,37.49%
1289060,-1
1289100,50.00%
1288300,-1
1288310,-1
1288370,54.17%
1288380,44.31%
1288400,-1
1288420,-1
1288510,-1
1288540,-1
1288550,-1
1288560,-1
1288600,72.22%
1288610,-1
1288630,-1
1288650,-1
1288670,60.28%
1287690,-1
1287710,59.97%
1287750,45.31%
1287790,-1
1287810,-1
1287830,40.03%
1287850,55.14%
1287860,-1
1287880,-1
1287970,-1
1288030,50.00%
1288040,-1
1288070,-1
1288090,-1
1288130,-1
1288170,88.64%
1287260,85.91%
1287280,-1
1287310,82.58%
1287370,-1
1287380,-1
1287450,54.17%
1287500,80.72%
1287510,74.99%
1287530,-1
1287100,70.57%
1287130,-1
1287140,-1
1287170,-1
1287180,-1
1287210,-1
1287230,67.93%
1287240,-1
1287250,62.35%
1286690,-1
1286700,-1
1286710,91.17%
1286720,-1
1286810,40.40%
1286860,-1
1286870,-1
1286880,-1
1286930,-1
1286940,-1
1286950,62.51%
1286980,-1
1286990,-1
1287000,72.99%
1286280,-1
1286330,86.51%
1286340,77.91%
1286350,89.75%
1286360,55.69%
1286370,75.82%
1286380,-1
1286420,-1
1286470,59.60%
1286490,-1
1286530,80.10%
1286560,50.00%
1286570,43.31%
1286590,-1
1286600,67.93%
1286640,-1
1286650,-1
1285820,55.69%
1285830,-1
1285840,-1
1285870,70.08%
1285930,-1
1285940,-1
1285960,-1
1285970,-1
1286010,84.81%
1286030,-1
1286140,79.31%
1286150,-1
1286160,55.69%
1286170,55.69%
1286180,44.86%
1286210,74.53%
1286220,-1
1285350,-1
1285390,59.60%
1285440,-1
1285450,-1
1285490,-1
1285500,53.32%
1285510,74.20%
1285520,-1
1285530,57.18%
1285540,50.00%
1285560,63.53%
1285580,72.42%
1285600,66.62%
1285610,-1
1285620,37.49%
1285630,74.03%
1285660,-1
1285670,94.17%
1285700,45.83%
1285740,-1
1285750,-1
1285800,-1
1285000,71.01%
1285010,-1
1285020,80.92%
1285050,-1
1285060,-1
1285070,-1
1285080,84.13%
1285130,62.51%
1285180,-1
1285200,-1
1285270,-1
1284630,-1
1284660,-1
1284700,37.49%
1284740,-1
1284760,63.65%
1284790,76.35%
1284800,74.03%
1284810,52.39%
1284850,-1
1284860,-1
1284870,-1
1284950,80.51%
1284100,-1
1284110,74.51%
1284130,-1
1284140,-1
1284150,58.33%
1284160,-1
1284180,76.65%
1284200,-1
1284210,-1
1284230,-1
1284260,62.51%
1284280,79.83%
1284290,-1
1284300,56.05%
1284350,-1
1284360,-1
1284380,-1
1284390,63.88%
1284430,55.69%
1284460,-1
1284480,-1
1284510,60.09%
1284550,77.06%
1283590,82.12%
1283610,64.78%
1283620,50.00%
1283630,77.59%
1283640,-1
1283660,-1
1283680,44.31%
1283720,-1
1283740,-1
1283760,-1
1283770,57.76%
1283790,62.51%
1283800,-1
1283810,-1
1283820,-1
1283830,72.42%
1283850,-1
1283860,55.69%
1283890,-1
1283900,-1
1283920,-1
1283960,83.34%
1283970,83.40%
1283990,62.10%
1284050,42.82%
1284080,-1
1283130,91.08%
1283140,79.22%
1283180,-1
1283190,88.05%
1283210,76.92%
1283220,86.32%
1283230,-1
1283240,-1
1283250,-1
1283260,66.62%
1283270,-1
1283280,68.97%
1283330,71.55%
1283350,64.78%
1283370,-1
1283380,-1
1283430,-1
1283450,-1
1283500,82.19%
1283520,59.60%
1283580,-1
1282690,83.14%
1282710,64.78%
1282720,-1
1282740,37.49%
1282760,-1
1282770,-1
1282850,-1
1282880,66.62%
1282890,-1
1282900,59.97%
1282920,-1
1283000,77.00%
1283060,-1
1283070,-1
1283100,-1
1283110,63.45%
1282220,-1
1282240,40.03%
1282320,-1
1282370,-1
1282380,-1
1282440,-1
1282500,64.35%
1282510,-1
1282540,50.00%
1282580,-1
1282600,77.02%
1282610,-1
1282630,-1
1282650,78.75%
1281790,83.72%
1281800,93.81%
1281810,-1
1281830,-1
1281860,-1
1281890,65.93%
1281920,-1
1281980,44.31%
1281990,61.97%
1282000,-1
1282040,-1
1282080,65.93%
1282090,82.31%
1282110,-1
1282120,44.31%
1282140,75.10%
1282180,-1
1282200,91.07%
1282210,82.69%
1281560,-1
1281580,-1
1281600,57.18%
1281610,73.19%
1281630,80.44%
1281640,-1
1281700,67.93%
1281070,-1
1281080,81.14%
1281100,-1
1281130,-1
1281140,-1
1281150,-1
1281160,-1
1281170,80.18%
1281180,-1
1281190,-1
1281200,82.42%
1281220,-1
1281250,-1
1281270,82.54%
1281280,59.60%
1281290,-1
1281310,40.11%
1281320,-1
1281350,-1
1281360,-1
1281370,-1
1281380,-1
1281390,78.36%
1281400,-1
1281470,59.60%
1281490,-1
1281510,76.58%
1281530,78.74%
1280550,57.82%
1280570,-1
1280610,-1
1280630,69.44%
1280640,73.89%
1280660,-1
1280670,-1
1280680,-1
1280700,64.78%
1280730,-1
1280750,-1
1280760,-1
1280780,-1
1280840,-1
1280850,-1
1280890,-1
1280910,34.58%
1280940,66.62%
1280950,-1
1280970,-1
1280980,-1
1280990,-1
1280160,-1
1280180,59.97%
1280210,-1
1280270,40.40%
1280300,-1
1280310,44.31%
1280330,50.00%
1280340,52.39%
1280350,64.78%
1280360,57.96%
1280380,-1
1280440,-1
1280490,44.31%
1280500,55.14%
1279700,76.82%
1279770,54.17%
1279800,69.79%
1279810,-1
1279920,-1
1279970,-1
1280060,-1
1280070,63.75%
1280080,-1
1280090,55.69%
1279320,71.94%
1279330,-1
1279370,78.48%
1279380,-1
1279390,60.76%
1279410,78.11%
1279420,77.40%
1279440,-1
1279450,71.55%
1279480,75.64%
1279500,-1
1279540,55.66%
1279550,-1
1279590,57.82%
1279620,70.57%
1279630,76.47%
943210,-1
943230,62.51%
943260,70.68%
943270,-1
943290,62.05%
943310,-1
943380,72.94%
943410,82.82%
943440,55.69%
943510,-1
943520,-1
943590,-1
942760,51.89%
942770,37.49%
942840,-1
942850,87.46%
942870,-1
942900,65.85%
942930,85.76%
942970,94.42%
943010,78.44%
943030,45.83%
943040,50.00%
943080,-1
943130,44.09%
943140,73.77%
943150,49.40%
943170,75.99%
943190,79.89%
942390,-1
942440,-1
942480,40.57%
942490,-1
942510,60.58%
942520,-1
942530,-1
942580,51.17%
942600,77.19%
941980,-1
942010,-1
942020,60.34%
942030,-1
942050,70.99%
942060,82.80%
942140,78.34%
942200,-1
942220,-1
942250,74.63%
942270,75.56%
942300,48.07%
942340,23.38%
942370,-1
941710,-1
941730,66.41%
941790,58.07%
941800,58.33%
941890,-1
941920,60.90%
941200,-1
941300,77.20%
941310,-1
941320,65.42%
941330,50.00%
941340,55.69%
941350,65.42%
941390,-1
941400,-1
941410,76.82%
941460,-1
941480,73.06%
941490,76.45%
941540,-1
941570,79.05%
941580,-1
941600,-1
941620,-1
941630,-1
941640,71.55%
941650,67.35%
940780,70.57%
940790,69.36%
940800,-1
940810,65.93%
940830,-1
940850,-1
940870,70.48%
940910,81.21%
940920,72.42%
940980,-1
940990,-1
941000,-1
941020,79.68%
941030,-1
941040,59.97%
941050,-1
941120,61.27%
941130,-1
941140,-1
941150,73.45%
941160,58.21%
940320,-1
940330,45.83%
940350,55.69%
940380,45.83%
940520,63.41%
940580,61.91%
940590,71.55%
940600,-1
940630,54.48%
940640,68.75%
940650,70.68%
940700,66.62%
940710,85.98%
939830,61.95%
939850,70.49%
939870,-1
939920,44.00%
939930,56.32%
939960,75.60%
939990,78.15%
940020,-1
940070,-1
940140,76.97%
940150,78.34%
940180,-1
940190,57.18%
940240,-1
940290,60.28%
940300,66.60%
939330,88.43%
939350,70.42%
939360,73.80%
939380,-1
939390,46.88%
939400,93.19%
939410,56.05%
939450,61.21%
939470,-1
939510,58.21%
939520,55.60%
939540,-1
939550,-1
939580,-1
939600,91.01%
939620,87.97%
939670,-1
939740,45.83%
939750,43.56%
939790,84.96%
939810,-1
938870,44.31%
938890,60.55%
938940,21.01%
938960,-1
938980,-1
939000,74.92%
939110,-1
939120,58.46%
939150,40.03%
939160,69.77%
939180,55.84%
939200,50.00%
939210,-1
939230,66.33%
939240,54.17%
939250,-1
938480,70.25%
938500,36.20%
938510,59.97%
938520,30.09%
938560,87.57%
938600,57.17%
938630,-1
938640,40.63%
938660,37.49%
938680,-1
938740,58.33%
938760,50.00%
938810,86.15%
938820,29.67%
938840,42.61%
937950,50.76%
937960,-1
937970,45.31%
937980,66.95%
938000,41.67%
938040,-1
938050,70.57%
938070,-1
938100,-1
938170,-1
938210,62.51%
938220,72.90%
938240,71.52%
938250,62.94%
938260,-1
938280,69.44%
938300,75.66%
938310,86.68%
938320,61.11%
938340,-1
938350,57.18%
938360,-1
938370,41.67%
938380,61.41%
938390,41.45%
937490,79.32%
937520,-1
937530,71.12%
937550,-1
937570,-1
937580,90.85%
937620,42.61%
937690,49.06%
937730,68.79%
937740,47.89%
937770,68.94%
937780,35.24%
937820,68.15%
937850,84.33%
937860,40.40%
937870,69.80%
937910,-1
937930,-1
937940,68.44%
937020,82.27%
937040,-1
937050,69.44%
937070,50.00%
937090,-1
937120,59.37%
937130,-1
937140,69.36%
937160,55.69%
937170,90.82%
937180,-1
937210,73.36%
937230,-1
937300,77.93%
937310,-1
937320,44.31%
937350,81.35%
937360,50.00%
937390,68.15%
937420,-1
937450,-1
937460,-1
936500,75.49%
936510,55.69%
936530,71.84%
936560,50.00%
936580,-1
936590,-1
936600,-1
936610,68.41%
936630,-1
936650,-1
936700,-1
936720,85.09%
936740,73.20%
936770,-1
936780,78.72%
936800,-1
936810,29.25%
936820,70.59%
936870,-1
936890,55.69%
936900,-1
936930,41.30%
936940,-1
936950,60.54%
936970,-1
936980,65.08%
936060,-1
936070,65.38%
936080,55.69%
936090,59.60%
936100,36.55%
936140,75.90%
936150,-1
936160,86.64%
936170,-1
936180,77.15%
936190,84.76%
936210,59.60%
936270,-1
936470,-1
936490,56.67%
935560,77.66%
935570,65.68%
935580,83.91%
935610,41.67%
935640,78.11%
935660,59.97%
935680,-1
935700,61.11%
935720,50.00%
935750,68.97%
935790,58.33%
935840,63.28%
935860,68.10%
935880,88.63%
935910,60.76%
935920,73.68%
935930,82.17%
935940,-1
935950,-1
935960,33.38%
935970,79.42%
935980,52.59%
936000,59.60%
936010,65.38%
936020,58.33%
936030,71.94%
936040,55.13%
935140,-1
935180,27.14%
935190,53.52%
935240,29.43%
935250,67.93%
935270,81.22%
935320,55.69%
935340,50.00%
935350,64.78%
935360,66.94%
935380,-1
935400,79.84%
935440,77.77%
935450,33.38%
935460,-1
935490,62.15%
935540,-1
935550,-1
934670,-1
934710,35.65%
934780,70.97%
934790,-1
934800,-1
934810,70.34%
934830,50.00%
934840,91.37%
934850,82.79%
934860,88.83%
934920,-1
934930,76.40%
934950,52.11%
934990,53.59%
935070,78.35%
935110,50.00%
935120,82.41%
934410,-1
934470,40.40%
934480,-1
934500,43.95%
934510,-1
934520,43.95%
934540,77.89%
934550,-1
934590,-1
934600,62.00%
934630,75.10%
933830,65.38%
933840,54.17%
933860,75.43%
933900,-1
933920,41.03%
933930,60.95%
933940,81.48%
933970,46.41%
934060,73.15%
934070,-1
934120,59.40%
934220,56.05%
934250,50.00%
934260,-1
933590,50.00%
933630,34.54%
933660,65.93%
933680,-1
933690,27.72%
933700,47.24%
933740,-1
933770,69.44%
933540,70.89%
933140,72.09%
933160,-1
933200,-1
933210,68.15%
933230,60.98%
933250,62.10%
933290,57.82%
933300,52.69%
933360,-1
933380,65.86%
933390,51.89%
933430,-1
933440,-1
933450,77.11%
932690,39.05%
932730,50.00%
932790,71.25%
932800,77.77%
932810,55.55%
932820,-1
932830,-1
932850,84.50%
932870,45.04%
932920,50.00%
932940,52.68%
932950,-1
932970,52.78%
932980,61.72%
933000,-1
933030,-1
933050,30.56%
933060,66.03%
933070,45.29%
933080,61.21%
932300,62.51%
932310,36.25%
932330,65.03%
932350,62.51%
932370,-1
932420,-1
932450,-1
932480,62.90%
932500,85.72%
932530,-1
932560,-1
932570,82.22%
932670,38.05%
931810,-1
931820,50.00%
931830,61.95%
931860,78.13%
931870,-1
931880,-1
931930,81.78%
931940,-1
932050,-1
932070,-1
932090,-1
932120,67.40%
932150,50.00%
932160,46.53%
932170,-1
932190,75.37%
932240,64.73%
932270,-1
932290,-1
931260,64.21%
931270,87.47%
931280,79.11%
931310,52.95%
931320,77.00%
931360,46.73%
931430,53.59%
931440,44.31%
931450,69.91%
931470,68.04%
931480,50.00%
931500,89.26%
931540,61.96%
931560,-1
931570,57.39%
931590,-1
931610,-1
931620,70.57%
931630,75.77%
931650,53.53%
931690,88.11%
931700,83.79%
931760,-1
931780,-1
930850,59.43%
930860,-1
930910,90.31%
930940,59.97%
930970,50.00%
931040,55.69%
931060,-1
931090,-1
931120,64.76%
931140,37.49%
931150,-1
931200,-1
931210,55.69%
931220,52.03%
931250,33.67%
930600,66.62%
930620,65.75%
930630,-1
930640,78.99%
930650,55.69%
930690,-1
930700,-1
930710,59.80%
930780,77.96%
930840,78.21%
930110,58.33%
930150,-1
930220,-1
930230,-1
930280,-1
930290,-1
930300,66.62%
930310,81.43%
930320,64.76%
930360,-1
930410,-1
930430,-1
930460,79.07%
930470,-1
930480,59.60%
930500,66.62%
930010,43.75%
930030,55.69%
929450,-1
929460,63.45%
929470,50.00%
929510,50.00%
929530,55.69%
929540,-1
929570,45.83%
929600,71.78%
929610,-1
929630,-1
929640,-1
929670,79.41%
929690,-1
929740,75.64%
929800,37.49%
929850,79.32%
929910,-1
929080,55.69%
929120,77.54%
929140,79.89%
929150,50.00%
929170,68.80%
929180,59.60%
929200,68.49%
929210,50.00%
929230,56.05%
929270,68.12%
929280,64.78%
929290,50.00%
929300,71.49%
929310,62.98%
929320,-1
929330,48.83%
929390,-1
929400,-1
929410,-1
929420,-1
929430,53.59%
929440,68.15%
928830,62.51%
928840,71.19%
928880,31.80%
928940,59.60%
928950,86.74%
928970,-1
928990,-1
929010,54.16%
929020,-1
929030,50.00%
928350,62.51%
928370,72.42%
928390,81.69%
928410,52.11%
928440,77.51%
928460,40.63%
928480,77.77%
928520,75.00%
928600,87.64%
928610,46.70%
928660,74.53%
928670,78.48%
928680,-1
928690,-1
927850,74.00%
927860,63.41%
927890,90.89%
927930,68.17%
927970,59.97%
927990,84.28%
928000,-1
928060,58.98%
928070,32.80%
928130,59.60%
928140,52.78%
928160,-1
928170,60.71%
928180,69.54%
928210,50.00%
928230,64.78%
928300,79.25%
927580,54.17%
927670,-1
927730,58.84%
927740,-1
927760,-1
927840,67.25%
927050,64.78%
927080,-1
927120,-1
927150,72.42%
927190,62.89%
927250,82.64%
927270,75.81%
927310,77.03%
927340,80.29%
927370,-1
927380,92.46%
926810,53.35%
926820,75.64%
926860,85.31%
926870,-1
926480,40.40%
926490,-1
926520,80.30%
926540,62.24%
926600,-1
926610,-1
926720,54.17%
926730,41.67%
926070,-1
926090,59.60%
926100,-1
926110,-1
926120,64.78%
926130,44.31%
926140,87.35%
926170,71.25%
926180,66.87%
926210,69.44%
926220,-1
926240,-1
926250,-1
926310,81.14%
926340,91.31%
926350,-1
926370,50.00%
926390,79.14%
926400,61.97%
926410,50.00%
926420,62.00%
926440,-1
926450,69.44%
926470,61.95%
925830,-1
925880,52.78%
925900,72.28%
925910,63.65%
925930,85.05%
925940,67.09%
925950,-1
925980,-1
926010,61.86%
925440,87.98%
925470,77.62%
925490,63.88%
925520,72.83%
925540,-1
925550,75.82%
925560,-1
925600,50.00%
925610,-1
925640,-1
925670,31.70%
925690,38.60%
925700,50.00%
925810,37.90%
924940,78.13%
924960,44.31%
924980,89.99%
925010,65.00%
925040,64.14%
925050,-1
925060,-1
925070,50.00%
925090,50.00%
925100,-1
925120,-1
925160,-1
925170,70.08%
925280,-1
925290,-1
925300,-1
925330,-1
925340,-1
925360,62.51%
925370,-1
924500,44.31%
924520,-1
924560,66.62%
924650,69.92%
924660,50.00%
924670,50.47%
924740,57.73%
924750,-1
924780,-1
924790,-1
924800,68.31%
924810,42.42%
924830,-1
924870,66.62%
924900,72.84%
924200,-1
924250,69.94%
924280,73.89%
924310,61.96%
924360,63.45%
924370,55.05%
924380,-1
924390,-1
924430,-1
924460,51.89%
923690,34.49%
923710,67.43%
923730,65.38%
923750,-1
923760,-1
923780,-1
923790,50.00%
923800,-1
923810,86.94%
923820,63.65%
923830,-1
923840,72.15%
923880,66.76%
923890,63.26%
923900,74.63%
923910,87.07%
924020,33.86%
924040,42.82%
924080,-1
924090,47.61%
924100,50.00%
924120,-1
924130,-1
924140,85.61%
923180,31.85%
923230,66.76%
923240,42.18%
923260,85.50%
923270,56.05%
923340,-1
923350,54.17%
923360,-1
923370,77.00%
923390,-1
923400,56.05%
923420,66.09%
923430,-1
923460,39.46%
923470,80.43%
923480,69.44%
923500,59.97%
923510,-1
923530,62.05%
923540,-1
923550,-1
923590,55.02%
923630,66.62%
923650,-1
923670,-1
922920,70.99%
923010,-1
923030,56.05%
923050,-1
923080,62.51%
923100,-1
923110,-1
923120,-1
923130,50.00%
923140,-1
922460,88.75%
922470,-1
922480,51.44%
922500,66.15%
922510,72.42%
922520,-1
922540,-1
922550,78.29%
922560,-1
922590,57.39%
922610,-1
922620,-1
922630,41.18%
922640,-1
922650,-1
922700,81.82%
922710,79.12%
922800,37.85%
922810,48.90%
922870,-1
922880,40.57%
922020,68.15%
922040,72.08%
922060,57.39%
922090,38.04%
922100,86.88%
922130,41.45%
922140,65.42%
922150,71.57%
922170,-1
922220,56.05%
922250,78.83%
922290,76.62%
922320,58.11%
922400,89.09%
922410,59.97%
922450,51.42%
921500,53.51%
921520,66.94%
921530,64.99%
921590,43.87%
921630,61.98%
921660,-1
921670,-1
921690,-1
921700,70.75%
921720,-1
921730,79.04%
921740,62.51%
921760,-1
921770,59.40%
921780,65.37%
921790,-1
921810,-1
921840,-1
921850,-1
921890,-1
921900,77.91%
921920,50.00%
921960,57.18%
921970,39.68%
921090,-1
921390,61.80%
921420,-1
921430,83.44%
921450,55.69%
920800,71.55%
920820,65.42%
921050,64.78%
921060,52.16%
920470,57.60%
920500,62.51%
920510,59.97%
920520,77.24%
920580,-1
920620,69.44%
920640,-1
920680,76.49%
920690,60.16%
920700,35.22%
920710,45.31%
920780,50.00%
920450,50.00%
920460,67.02%
920280,-1
920320,87.63%
920190,78.63%
920200,75.64%
919890,-1
919690,50.88%
919730,-1
919560,53.52%
919610,50.00%
919150,69.44%
919160,66.57%
919170,69.36%
919190,-1
919200,60.44%
919220,59.05%
919240,-1
919260,78.48%
919280,58.47%
919300,55.52%
919320,-1
919330,78.40%
919360,-1
919370,81.36%
919400,-1
919410,69.27%
919440,-1
918870,-1
918900,51.71%
918950,70.25%
918980,-1
918990,64.52%
919040,43.95%
918430,67.60%
918440,59.97%
918450,-1
918480,-1
918500,-1
918520,-1
918530,81.69%
918550,-1
918590,42.27%
918610,52.78%
918620,66.62%
918670,81.92%
918680,36.79%
918690,-1
918700,-1
918720,45.83%
918740,76.58%
918820,86.45%
918850,-1
918100,-1
918110,73.25%
918160,-1
918170,71.01%
918180,57.82%
918190,-1
918200,-1
918260,60.76%
918300,-1
918320,52.78%
918380,83.04%
917600,26.81%
917610,40.40%
917640,-1
917680,91.07%
917690,-1
917710,-1
917740,75.89%
917760,40.40%
917770,-1
917800,46.68%
917810,-1
917820,-1
917840,85.32%
917850,66.25%
917870,72.42%
917880,-1
917900,-1
917910,70.75%
917920,76.00%
917940,-1
917990,50.00%
918000,-1
918060,58.33%
918070,67.95%
918080,42.18%
917550,40.03%
917380,80.51%
916950,79.25%
916960,72.86%
916970,62.51%
917000,69.30%
917020,-1
917050,50.00%
917130,-1
917140,-1
917200,68.75%
917220,-1
917240,39.70%
917280,-1
917290,87.58%
916730,90.08%
916780,55.69%
916790,-1
916820,37.90%
916860,34.62%
916880,30.09%
916900,80.08%
916910,-1
916930,57.69%
916260,-1
916290,-1
916320,-1
916330,-1
916340,-1
916370,37.49%
916380,69.44%
916390,48.75%
916440,79.66%
916470,62.10%
916510,48.75%
916540,65.42%
916580,68.75%
916630,33.02%
916640,31.20%
915810,-1
915820,63.45%
915850,-1
915860,-1
915930,57.39%
915960,45.83%
916010,59.60%
916030,-1
916040,82.53%
916050,83.76%
916060,80.60%
916100,62.68%
916120,-1
916130,71.10%
916150,-1
916160,73.27%
916180,74.71%
916210,-1
916240,73.89%
915360,-1
915380,-1
915420,-1
915430,50.00%
915440,54.69%
915460,87.80%
915480,-1
915490,59.40%
915540,62.26%
915560,65.00%
915570,64.78%
915580,57.50%
915600,80.32%
915610,-1
915670,46.43%
915710,58.94%
915720,82.07%
915730,-1
915760,-1
915770,-1
914890,-1
914900,53.32%
914950,60.76%
915020,71.52%
915060,76.13%
915080,65.42%
915100,-1
915120,-1
915130,81.35%
915140,80.02%
915160,57.58%
915190,-1
915200,65.86%
915230,-1
915300,-1
915320,71.10%
915330,71.57%
914390,50.00%
914400,74.96%
914420,-1
914430,82.93%
914440,-1
914450,69.36%
914480,-1
914500,41.64%
914510,56.69%
914600,-1
914630,41.67%
914640,57.31%
914680,64.36%
914690,73.72%
914700,68.91%
914800,90.40%
913910,60.59%
913970,66.62%
914000,75.82%
914010,81.39%
914030,65.42%
914050,-1
914070,39.72%
914090,61.95%
914110,52.56%
914130,31.85%
914140,62.04%
914160,57.07%
914180,47.88%
914190,62.51%
914200,39.72%
914210,-1
914220,42.04%
914230,54.17%
914250,64.78%
914270,-1
914290,72.50%
914320,72.50%
914350,50.00%
913420,-1
913440,62.51%
913500,-1
913550,91.41%
913570,55.69%
913590,76.09%
913600,79.13%
913650,62.10%
913660,-1
913670,-1
913680,-1
913690,-1
913710,66.34%
913730,-1
913740,93.70%
913770,59.60%
913780,21.68%
913820,42.74%
913830,54.48%
913840,62.51%
913850,70.12%
913890,64.81%
973850,79.25%
973860,62.51%
974010,45.83%
974040,64.78%
974060,-1
974070,-1
974110,-1
974140,-1
974150,65.86%
974160,69.44%
973350,-1
973360,-1
973390,54.73%
973400,-1
973410,-1
973440,76.45%
973550,50.00%
973560,50.00%
973600,73.97%
973640,35.22%
973690,-1
973700,61.73%
973720,-1
973760,88.65%
973780,-1
973800,65.57%
972940,64.78%
972950,-1
972990,-1
973000,73.65%
973040,50.00%
973050,76.45%
973060,68.94%
973070,-1
973090,57.47%
973100,-1
973110,33.24%
973130,43.72%
973170,66.94%
973200,-1
973220,85.65%
973230,-1
973240,64.71%
973250,-1
973260,40.40%
973300,-1
973310,37.49%
973320,-1
972560,63.06%
972600,61.97%
972620,50.00%
972650,-1
972740,75.60%
972760,69.83%
972770,80.66%
972850,74.20%
972890,62.07%
972910,70.99%
972920,43.71%
972160,79.89%
972180,50.00%
972200,66.25%
972230,57.39%
972280,63.21%
972290,65.93%
972390,-1
972420,-1
972430,61.97%
972480,44.31%
972510,-1
972520,70.57%
971880,52.39%
971900,43.95%
972010,77.79%
972050,66.62%
972080,-1
971400,43.75%
971430,85.04%
971460,65.89%
971480,69.94%
971500,-1
971530,-1
971540,75.10%
971610,63.89%
971640,-1
971650,60.10%
971680,90.31%
971710,-1
971740,-1
971780,-1
971800,46.68%
971810,-1
970940,52.11%
970960,74.79%
970970,27.58%
970980,-1
971030,-1
971060,55.14%
971070,63.89%
971080,-1
971090,50.00%
971100,-1
971120,67.42%
971130,-1
971150,-1
971180,42.61%
971210,88.97%
971230,55.69%
971280,52.11%
971340,-1
971350,55.75%
971390,-1
970450,50.00%
970460,-1
970470,-1
970510,85.18%
970530,58.55%
970550,-1
970560,90.89%
970570,89.08%
970580,75.82%
970600,66.77%
970610,53.27%
970620,35.00%
970650,-1
970660,27.49%
970680,-1
970690,43.95%
970710,52.59%
970730,76.45%
970760,-1
970810,-1
970820,-1
970830,86.13%
970840,-1
970850,-1
970870,68.15%
970880,54.17%
970890,-1
970900,-1
970910,62.51%
969940,45.83%
969950,44.31%
969970,53.55%
970000,59.97%
970030,-1
970040,-1
970090,-1
970130,48.44%
970140,73.20%
970150,50.00%
970180,-1
970190,56.59%
970200,-1
970210,59.60%
970240,-1
970260,53.32%
970300,-1
970360,-1
970370,59.89%
969530,-1
969540,68.80%
969690,77.00%
969700,87.58%
969740,-1
969760,-1
969860,-1
